EMG_1,EMG_2,EMG_3,EMG_4,EMG_5,EMG_6,EMG_7,EMG_8,thumb_theta_1,thumb_theta_2,thumb_theta_3,index_theta_1,index_theta_2,index_theta_3,middle_theta_1,middle_theta_2,middle_theta_3,ring_theta_1,ring_theta_2,ring_theta_3,little_theta_1,little_theta_2,little_theta_3
0.50095147,0.49359298,0.49008176,0.49225026,0.5051223,0.5063647,0.47972858,0.46672136,20.0,11.0,41.0,25.0,11.0,6.0,6.0,14.0,20.0,27.0,25.0,16.0,27.0,21.0,16.0
0.5035054,0.47806278,0.4924116,0.49226847,0.51234764,0.4956252,0.4885567,0.4932742,46.0,31.0,47.0,32.0,23.0,42.0,47.0,47.0,54.0,69.0,74.0,68.0,61.0,80.0,66.0
0.5086051,0.4906395,0.48125198,0.49655512,0.48946428,0.5120509,0.47787735,0.49715334,28.0,21.0,13.0,11.0,11.0,21.0,11.0,1.0,28.0,21.0,20.0,12.0,1.0,5.0,17.0
0.49383903,0.49104545,0.4899334,0.51284075,0.4997334,0.50951654,0.49713802,0.49695757,25.0,28.0,4.0,26.0,14.0,0.0,6.0,11.0,6.0,6.0,10.0,9.0,9.0,19.0,5.0
0.5191697,0.48096064,0.47835818,0.47835147,0.47963506,0.5002925,0.48828492,0.4880941,40.0,43.0,33.0,52.0,50.0,56.0,13.0,21.0,20.0,1.0,9.0,18.0,10.0,18.0,11.0
0.5009941,0.49206874,0.4920936,0.4957049,0.50660217,0.4956252,0.4885567,0.4926175,50.0,54.0,59.0,26.0,44.0,45.0,66.0,49.0,52.0,65.0,72.0,66.0,64.0,68.0,72.0
0.5191697,0.49586973,0.49423543,0.4901461,0.4859077,0.49983442,0.47762543,0.46280512,29.0,16.0,41.0,16.0,10.0,18.0,1.0,16.0,21.0,3.0,29.0,15.0,3.0,30.0,9.0
0.5035054,0.4790623,0.49412376,0.4884887,0.46464026,0.5090953,0.5091707,0.4911691,41.0,17.0,39.0,64.0,49.0,49.0,22.0,13.0,27.0,12.0,14.0,20.0,16.0,20.0,24.0
0.5022854,0.49116048,0.4920936,0.4957049,0.50660217,0.5028027,0.4885567,0.4917324,41.0,58.0,39.0,23.0,36.0,24.0,69.0,48.0,58.0,89.0,60.0,62.0,67.0,74.0,67.0
0.49814892,0.48004538,0.47917715,0.48092487,0.45738956,0.5132369,0.47389016,0.49953368,20.0,12.0,16.0,11.0,8.0,6.0,28.0,27.0,11.0,23.0,30.0,11.0,4.0,11.0,20.0
0.5009941,0.49807805,0.49726337,0.4957049,0.5043736,0.49731076,0.4831572,0.50349206,40.0,23.0,49.0,32.0,53.0,48.0,37.0,60.0,40.0,39.0,42.0,40.0,37.0,55.0,54.0
0.49810556,0.47518128,0.46247986,0.47243592,0.46908617,0.5070566,0.49012205,0.4625226,14.0,6.0,41.0,27.0,21.0,9.0,19.0,25.0,19.0,13.0,30.0,15.0,9.0,25.0,22.0
0.49971882,0.49320343,0.4928236,0.48502037,0.47762942,0.5002925,0.49326023,0.4941824,31.0,23.0,50.0,61.0,48.0,53.0,1.0,18.0,13.0,16.0,12.0,20.0,29.0,10.0,8.0
0.5148739,0.4401527,0.5013922,0.4780816,0.4730616,0.50486577,0.48482656,0.4721124,29.0,41.0,55.0,47.0,45.0,56.0,5.0,12.0,1.0,2.0,17.0,2.0,0.0,26.0,21.0
0.4976194,0.49732873,0.48321113,0.5083747,0.48911446,0.5085843,0.47762543,0.51098895,18.0,20.0,33.0,57.0,52.0,46.0,26.0,1.0,26.0,25.0,6.0,16.0,4.0,11.0,14.0
0.5009941,0.49682572,0.48304915,0.4957049,0.4908135,0.5045375,0.4885567,0.49011144,31.0,41.0,58.0,32.0,44.0,0.0,67.0,50.0,55.0,89.0,67.0,75.0,70.0,79.0,74.0
0.5009941,0.49206874,0.4924116,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,45.0,37.0,46.0,67.0,75.0,66.0,65.0,88.0,64.0,60.0,87.0,72.0,66.0,64.0,70.0
0.48655048,0.480001,0.49312183,0.4883955,0.47956043,0.5134959,0.47787735,0.49763444,1.0,8.0,15.0,15.0,23.0,11.0,9.0,4.0,21.0,29.0,19.0,16.0,29.0,3.0,24.0
0.50395405,0.47473267,0.5009051,0.49357566,0.44779488,0.51279455,0.48028165,0.47767854,23.0,17.0,10.0,11.0,12.0,21.0,6.0,19.0,8.0,25.0,24.0,27.0,12.0,30.0,26.0
0.5127925,0.49800202,0.46247986,0.47978574,0.4959876,0.51940376,0.48891577,0.51661664,16.0,24.0,28.0,30.0,1.0,7.0,1.0,30.0,13.0,24.0,11.0,11.0,15.0,16.0,8.0
0.5065521,0.46234986,0.44101858,0.4957049,0.4823811,0.5028027,0.45621264,0.4887822,37.0,31.0,56.0,4.0,50.0,12.0,57.0,49.0,60.0,90.0,71.0,67.0,68.0,67.0,72.0
0.5009941,0.49206874,0.4924116,0.4957049,0.5030628,0.50250286,0.4885567,0.4926175,58.0,34.0,38.0,43.0,54.0,15.0,64.0,53.0,57.0,79.0,63.0,65.0,66.0,73.0,74.0
0.51919097,0.4948687,0.4860531,0.4804548,0.4654601,0.5101551,0.47377157,0.51972115,18.0,43.0,55.0,46.0,50.0,46.0,1.0,15.0,24.0,14.0,26.0,1.0,29.0,18.0,6.0
0.50726646,0.48048085,0.47439262,0.5145323,0.479145,0.51155907,0.49620643,0.49123994,29.0,12.0,21.0,12.0,4.0,24.0,12.0,5.0,6.0,10.0,3.0,23.0,4.0,7.0,25.0
0.5009941,0.47806278,0.4924116,0.4957049,0.50880826,0.50250286,0.4885567,0.4941593,59.0,31.0,59.0,44.0,54.0,16.0,54.0,58.0,58.0,85.0,79.0,70.0,61.0,66.0,69.0
0.5009941,0.4387412,0.49676192,0.4854629,0.4695103,0.4990057,0.4831572,0.50070566,44.0,25.0,42.0,37.0,52.0,30.0,39.0,64.0,45.0,59.0,57.0,57.0,30.0,72.0,40.0
0.5009941,0.49206874,0.4924116,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,48.0,41.0,60.0,65.0,63.0,62.0,61.0,69.0,73.0,60.0,84.0,86.0,73.0,80.0,78.0
0.5009941,0.49682572,0.4924116,0.4957049,0.50660217,0.4956252,0.4885567,0.48954308,32.0,40.0,42.0,36.0,39.0,44.0,60.0,52.0,52.0,63.0,76.0,64.0,62.0,71.0,62.0
0.50239724,0.50053775,0.4908761,0.4957049,0.50880826,0.50173914,0.4885567,0.48922634,27.0,30.0,39.0,36.0,70.0,52.0,42.0,33.0,57.0,54.0,74.0,38.0,38.0,53.0,58.0
0.513723,0.4793978,0.49981242,0.46155885,0.4838847,0.5111064,0.4655298,0.46092457,22.0,21.0,20.0,8.0,10.0,26.0,22.0,27.0,4.0,27.0,2.0,12.0,1.0,23.0,26.0
0.5097147,0.5013472,0.48470387,0.50823945,0.49084216,0.5081791,0.47762543,0.4625226,6.0,26.0,27.0,24.0,19.0,23.0,1.0,6.0,22.0,19.0,15.0,29.0,12.0,21.0,13.0
0.50095147,0.47527736,0.4943958,0.50813836,0.47022128,0.50396276,0.47762543,0.46412033,23.0,30.0,51.0,64.0,52.0,52.0,13.0,5.0,18.0,28.0,29.0,25.0,1.0,24.0,23.0
0.5091314,0.495356,0.4824857,0.48351902,0.4851611,0.49907905,0.47812697,0.5110269,34.0,32.0,35.0,74.0,58.0,53.0,21.0,11.0,23.0,11.0,17.0,3.0,20.0,6.0,7.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,55.0,46.0,59.0,71.0,71.0,71.0,66.0,70.0,73.0,60.0,60.0,71.0,60.0,70.0,72.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,57.0,54.0,56.0,70.0,68.0,64.0,61.0,64.0,73.0,60.0,85.0,82.0,66.0,72.0,71.0
0.51044375,0.49277115,0.4860531,0.49676472,0.4842676,0.5063346,0.47762543,0.46635014,22.0,26.0,20.0,48.0,48.0,59.0,21.0,13.0,17.0,9.0,14.0,12.0,3.0,21.0,15.0
0.5162968,0.43593463,0.48013386,0.46155885,0.45969036,0.49860153,0.47378948,0.5128447,32.0,42.0,23.0,74.0,51.0,56.0,16.0,26.0,6.0,10.0,25.0,5.0,11.0,19.0,1.0
0.5065521,0.46234986,0.44011584,0.48978934,0.5182767,0.49644288,0.45621264,0.4926175,42.0,43.0,52.0,3.0,10.0,39.0,52.0,54.0,54.0,70.0,61.0,64.0,65.0,64.0,73.0
0.49371955,0.50156724,0.47506508,0.4957049,0.512026,0.5093072,0.48216283,0.49335405,19.0,19.0,44.0,41.0,49.0,39.0,54.0,71.0,33.0,43.0,48.0,57.0,54.0,71.0,32.0
0.5065521,0.46383104,0.45483205,0.48978934,0.48322928,0.4959251,0.45621264,0.48794535,34.0,53.0,40.0,15.0,17.0,45.0,48.0,58.0,48.0,89.0,65.0,64.0,67.0,69.0,64.0
0.500548,0.49206874,0.48273113,0.4957049,0.4908135,0.5045375,0.4885567,0.4917324,56.0,43.0,37.0,36.0,55.0,2.0,60.0,46.0,58.0,74.0,68.0,71.0,65.0,73.0,62.0
0.4962622,0.48311138,0.49352247,0.4825558,0.4588514,0.5071583,0.4763569,0.50819147,6.0,23.0,44.0,20.0,26.0,27.0,5.0,14.0,19.0,20.0,28.0,10.0,15.0,13.0,29.0
0.49983153,0.47525626,0.5049082,0.49362287,0.5093679,0.50243396,0.48517513,0.5009389,28.0,15.0,2.0,21.0,2.0,12.0,30.0,26.0,30.0,12.0,2.0,24.0,4.0,12.0,25.0
0.5009941,0.49682572,0.4924116,0.4957049,0.50391555,0.49905556,0.4885567,0.46527967,34.0,32.0,74.0,70.0,61.0,61.0,62.0,73.0,81.0,60.0,74.0,66.0,77.0,96.0,69.0
0.4874634,0.4899062,0.48594052,0.5005857,0.48726866,0.50270104,0.4845156,0.49712607,26.0,1.0,1.0,17.0,5.0,22.0,13.0,28.0,30.0,1.0,25.0,23.0,23.0,2.0,11.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,55.0,53.0,82.0,65.0,99.0,77.0,61.0,97.0,72.0,60.0,70.0,80.0,63.0,98.0,64.0
0.5009941,0.49682572,0.4924116,0.4957049,0.5030628,0.50250286,0.4885567,0.49011144,28.0,41.0,39.0,43.0,52.0,31.0,44.0,67.0,55.0,46.0,41.0,35.0,48.0,60.0,44.0
0.4962622,0.4799887,0.49312183,0.48907197,0.4747199,0.5094248,0.48346898,0.49796888,8.0,4.0,21.0,22.0,20.0,5.0,19.0,8.0,24.0,5.0,24.0,19.0,22.0,14.0,27.0
0.49553758,0.47270155,0.47199303,0.49275458,0.50098187,0.514829,0.49012205,0.48412156,11.0,22.0,8.0,29.0,3.0,29.0,13.0,19.0,22.0,9.0,23.0,24.0,16.0,19.0,23.0
0.49988592,0.50053775,0.4961251,0.4957049,0.5043736,0.5012668,0.4831572,0.49810845,27.0,24.0,39.0,35.0,72.0,57.0,54.0,73.0,55.0,34.0,53.0,52.0,57.0,58.0,60.0
0.5009941,0.49206874,0.4920936,0.48978934,0.50660217,0.50356835,0.4885567,0.4926175,51.0,60.0,39.0,35.0,7.0,19.0,66.0,59.0,57.0,86.0,79.0,60.0,62.0,72.0,66.0
0.5009941,0.49206874,0.4920936,0.4957049,0.50660217,0.4956252,0.4885567,0.4926175,58.0,49.0,39.0,41.0,48.0,47.0,70.0,54.0,55.0,74.0,66.0,66.0,63.0,71.0,70.0
0.49810556,0.50053775,0.47506508,0.5031157,0.49226663,0.5093072,0.4831572,0.47902465,17.0,16.0,43.0,57.0,67.0,58.0,35.0,36.0,45.0,40.0,50.0,45.0,35.0,58.0,59.0
0.4772546,0.4659858,0.48007172,0.5285731,0.45397487,0.5086478,0.4867845,0.51972115,9.0,6.0,15.0,19.0,19.0,20.0,11.0,26.0,8.0,20.0,26.0,1.0,1.0,2.0,2.0
0.48792195,0.4793784,0.48023924,0.5113409,0.46809292,0.5068148,0.49757403,0.5097744,19.0,26.0,31.0,18.0,14.0,19.0,17.0,19.0,11.0,18.0,29.0,20.0,5.0,2.0,27.0
0.5009941,0.49682572,0.4924116,0.4957049,0.5030628,0.49905556,0.4885567,0.46527967,31.0,33.0,45.0,75.0,71.0,85.0,65.0,95.0,64.0,60.0,98.0,77.0,79.0,66.0,71.0
0.5035054,0.49807805,0.49726337,0.4957049,0.5043736,0.49905556,0.48216283,0.48307252,42.0,16.0,55.0,50.0,53.0,56.0,36.0,34.0,33.0,59.0,59.0,50.0,57.0,62.0,59.0
0.50095147,0.50053775,0.48987278,0.4957049,0.512026,0.5093072,0.4885567,0.48865798,24.0,30.0,55.0,44.0,38.0,51.0,47.0,47.0,49.0,34.0,65.0,40.0,59.0,45.0,45.0
0.5009941,0.49682572,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,39.0,53.0,68.0,72.0,80.0,72.0,69.0,60.0,77.0,60.0,88.0,64.0,73.0,81.0,80.0
0.5189841,0.43542966,0.47835818,0.46155885,0.4726837,0.5011541,0.47378948,0.5073765,44.0,44.0,43.0,67.0,54.0,55.0,18.0,23.0,2.0,6.0,3.0,10.0,12.0,22.0,12.0
0.49810556,0.4791652,0.49128103,0.50813836,0.46829078,0.5075828,0.47762543,0.4645247,19.0,32.0,24.0,53.0,53.0,49.0,28.0,11.0,21.0,30.0,14.0,15.0,5.0,26.0,23.0
0.4962622,0.46355104,0.4536521,0.4823959,0.4546731,0.5148944,0.45982605,0.49702585,3.0,17.0,11.0,4.0,23.0,27.0,12.0,25.0,7.0,29.0,10.0,5.0,28.0,13.0,23.0
0.5000855,0.4343845,0.46764648,0.50077397,0.47392696,0.5159357,0.47377157,0.51582646,4.0,21.0,7.0,1.0,3.0,16.0,10.0,17.0,20.0,10.0,19.0,3.0,1.0,24.0,19.0
0.5009941,0.49682572,0.4924116,0.4957049,0.5030628,0.49905556,0.4885567,0.46527967,33.0,37.0,56.0,70.0,99.0,78.0,64.0,94.0,68.0,60.0,62.0,81.0,70.0,75.0,62.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,57.0,56.0,61.0,64.0,78.0,83.0,62.0,64.0,65.0,60.0,87.0,88.0,71.0,78.0,73.0
0.51954746,0.45435688,0.44976184,0.46868107,0.4863614,0.5145847,0.4874089,0.52221775,17.0,11.0,44.0,8.0,3.0,25.0,15.0,16.0,3.0,7.0,26.0,4.0,5.0,22.0,4.0
0.5009941,0.50053775,0.49726337,0.4957049,0.49070746,0.49731076,0.4831572,0.49974698,38.0,21.0,43.0,37.0,33.0,36.0,49.0,51.0,55.0,32.0,73.0,57.0,35.0,61.0,41.0
0.5009941,0.49682572,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46395043,37.0,43.0,64.0,69.0,95.0,62.0,62.0,94.0,62.0,60.0,98.0,66.0,61.0,80.0,61.0
0.5194324,0.49732175,0.48509747,0.49970403,0.49532145,0.5109771,0.47762543,0.46338585,11.0,24.0,29.0,11.0,22.0,9.0,20.0,8.0,26.0,10.0,8.0,26.0,8.0,24.0,1.0
0.5009941,0.46436805,0.4823731,0.48978934,0.47278762,0.5028027,0.47100854,0.48794535,30.0,60.0,56.0,17.0,20.0,12.0,54.0,53.0,48.0,74.0,63.0,74.0,60.0,80.0,69.0
0.50095147,0.4948687,0.4827926,0.49466634,0.4854984,0.5029883,0.47377157,0.49891523,23.0,24.0,53.0,67.0,52.0,46.0,7.0,2.0,21.0,11.0,30.0,1.0,27.0,18.0,17.0
0.48607123,0.4791681,0.4755614,0.51377404,0.4654241,0.5106479,0.47787735,0.519151,9.0,9.0,37.0,22.0,8.0,20.0,23.0,18.0,27.0,8.0,7.0,19.0,8.0,4.0,19.0
0.5009941,0.49807805,0.49726337,0.4957049,0.507913,0.4954124,0.4831572,0.4968187,41.0,21.0,33.0,45.0,45.0,56.0,44.0,65.0,36.0,35.0,32.0,58.0,57.0,62.0,47.0
0.49507174,0.5004509,0.4672892,0.49960324,0.49659237,0.509522,0.49016842,0.51273173,20.0,1.0,6.0,25.0,3.0,5.0,29.0,27.0,11.0,17.0,4.0,18.0,10.0,14.0,8.0
0.48081952,0.48763216,0.5009051,0.5007384,0.47859314,0.512595,0.4978526,0.49531442,25.0,11.0,20.0,21.0,10.0,30.0,20.0,23.0,18.0,23.0,1.0,12.0,19.0,1.0,19.0
0.4923503,0.49028456,0.48460194,0.49308828,0.4917765,0.5071842,0.4895913,0.4935716,27.0,0.0,20.0,5.0,13.0,17.0,14.0,19.0,12.0,12.0,5.0,17.0,22.0,7.0,15.0
0.49988592,0.49682572,0.4908761,0.4937205,0.49212486,0.50173914,0.4885567,0.49011144,27.0,37.0,53.0,38.0,47.0,55.0,47.0,51.0,55.0,44.0,68.0,45.0,33.0,48.0,38.0
0.49140254,0.4773404,0.48771718,0.49382332,0.45800722,0.5118496,0.47762543,0.4799228,12.0,22.0,5.0,8.0,28.0,28.0,20.0,14.0,22.0,12.0,12.0,15.0,4.0,28.0,23.0
0.5065521,0.46699476,0.43720916,0.4957049,0.4823811,0.5028027,0.45621264,0.4926175,55.0,45.0,40.0,2.0,45.0,16.0,59.0,57.0,60.0,72.0,64.0,74.0,63.0,65.0,62.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,49.0,57.0,62.0,73.0,64.0,61.0,60.0,96.0,72.0,60.0,63.0,71.0,62.0,95.0,78.0
0.5035054,0.5005897,0.49215406,0.4957049,0.51234764,0.50820595,0.48871872,0.48520598,40.0,28.0,33.0,60.0,34.0,57.0,31.0,33.0,55.0,48.0,52.0,32.0,42.0,31.0,40.0
0.5035054,0.47250307,0.5015419,0.47835147,0.4634232,0.5043866,0.48373055,0.50335914,36.0,24.0,59.0,65.0,58.0,45.0,9.0,26.0,23.0,23.0,26.0,11.0,12.0,21.0,24.0
0.5148739,0.4781869,0.5022829,0.4821113,0.47139025,0.5043866,0.5089772,0.4896359,41.0,24.0,45.0,62.0,51.0,49.0,16.0,14.0,9.0,11.0,19.0,13.0,8.0,26.0,21.0
0.51169837,0.43318373,0.4958485,0.486114,0.4706736,0.5002925,0.47378948,0.5128447,35.0,31.0,16.0,72.0,53.0,52.0,25.0,19.0,25.0,16.0,9.0,10.0,15.0,30.0,8.0
0.5009941,0.49682572,0.4924116,0.4957049,0.5030628,0.49905556,0.4885567,0.46527967,30.0,40.0,75.0,62.0,75.0,81.0,67.0,78.0,74.0,60.0,71.0,87.0,78.0,75.0,73.0
0.5020885,0.464668,0.50572866,0.4889463,0.46727923,0.5043866,0.50830394,0.49310917,43.0,20.0,56.0,68.0,48.0,54.0,12.0,15.0,15.0,13.0,22.0,15.0,27.0,10.0,23.0
0.50239724,0.5030495,0.49074778,0.4957049,0.50880826,0.5074151,0.48871872,0.47161192,27.0,27.0,41.0,55.0,65.0,53.0,38.0,40.0,55.0,38.0,32.0,31.0,56.0,31.0,52.0
0.5009941,0.49206874,0.4924116,0.4957049,0.50660217,0.4956252,0.4885567,0.4926175,43.0,39.0,42.0,36.0,41.0,49.0,64.0,54.0,59.0,60.0,63.0,66.0,63.0,73.0,74.0
0.4923344,0.50053775,0.47506508,0.5031157,0.512026,0.5093072,0.483867,0.4972781,16.0,17.0,31.0,31.0,36.0,55.0,54.0,56.0,41.0,32.0,42.0,33.0,38.0,50.0,58.0
0.49861816,0.4844037,0.50572866,0.49571684,0.47184813,0.510405,0.49259618,0.491599,26.0,20.0,45.0,13.0,29.0,8.0,20.0,12.0,7.0,21.0,21.0,29.0,29.0,10.0,29.0
0.50881964,0.46234986,0.44573224,0.4957049,0.4823811,0.4959251,0.45621264,0.48922634,36.0,43.0,32.0,13.0,44.0,52.0,57.0,46.0,47.0,62.0,76.0,74.0,64.0,74.0,64.0
0.50129473,0.49516466,0.4883334,0.50884223,0.4904507,0.4998931,0.49620643,0.4935716,28.0,17.0,17.0,13.0,27.0,8.0,26.0,14.0,9.0,15.0,21.0,30.0,22.0,4.0,13.0
0.51475316,0.48311138,0.48919213,0.48702583,0.50042486,0.5088108,0.47377157,0.51198393,6.0,18.0,18.0,10.0,24.0,26.0,10.0,10.0,21.0,7.0,23.0,4.0,3.0,25.0,8.0
0.48781005,0.47961366,0.49080753,0.5150485,0.4677928,0.50766575,0.49620643,0.5113645,10.0,8.0,13.0,21.0,7.0,20.0,27.0,1.0,2.0,8.0,1.0,30.0,11.0,3.0,19.0
0.5009941,0.49206874,0.4920936,0.48978934,0.50660217,0.4956252,0.4885567,0.4926175,52.0,52.0,31.0,36.0,19.0,60.0,63.0,55.0,59.0,82.0,79.0,68.0,69.0,64.0,69.0
0.4804223,0.495356,0.4872837,0.5150485,0.49030998,0.5106198,0.48202142,0.5110269,3.0,28.0,13.0,27.0,30.0,21.0,29.0,5.0,13.0,19.0,2.0,0.0,8.0,2.0,8.0
0.4975257,0.49785525,0.48987278,0.4957049,0.50359386,0.5093072,0.4885567,0.49011144,22.0,32.0,56.0,43.0,71.0,50.0,53.0,61.0,43.0,56.0,71.0,55.0,51.0,56.0,30.0
0.50095147,0.50053775,0.49531284,0.4957049,0.50848657,0.5093072,0.48272344,0.48922634,23.0,26.0,37.0,36.0,68.0,45.0,48.0,47.0,59.0,35.0,57.0,53.0,41.0,56.0,48.0
0.5009941,0.49682572,0.4924116,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,39.0,38.0,63.0,70.0,82.0,79.0,65.0,79.0,81.0,60.0,67.0,67.0,64.0,81.0,74.0
0.49327943,0.47841927,0.47949544,0.5118412,0.4681165,0.50998026,0.48515508,0.5212935,10.0,1.0,9.0,28.0,22.0,11.0,1.0,20.0,12.0,5.0,8.0,14.0,3.0,11.0,11.0
0.49810556,0.4993375,0.48987278,0.5031157,0.5062805,0.5093072,0.4885567,0.48922634,17.0,35.0,46.0,45.0,49.0,35.0,35.0,34.0,36.0,53.0,31.0,59.0,39.0,41.0,45.0
0.51758283,0.49225825,0.49163148,0.47593737,0.4851611,0.500059,0.48529115,0.5110269,29.0,16.0,44.0,74.0,58.0,51.0,16.0,9.0,8.0,16.0,15.0,4.0,12.0,17.0,13.0
0.5065521,0.46699476,0.43720916,0.4957049,0.4823811,0.4959251,0.45621264,0.4926175,43.0,45.0,45.0,10.0,55.0,41.0,61.0,49.0,50.0,81.0,62.0,69.0,65.0,68.0,68.0
0.49008325,0.48250327,0.4808344,0.5041215,0.49818954,0.5061519,0.49408868,0.5008907,27.0,23.0,16.0,62.0,54.0,57.0,4.0,14.0,4.0,26.0,3.0,29.0,13.0,4.0,28.0
0.5009941,0.494366,0.4920936,0.4957049,0.50660217,0.4956252,0.4885567,0.4926175,41.0,60.0,33.0,43.0,41.0,51.0,70.0,57.0,55.0,71.0,64.0,69.0,67.0,70.0,64.0
0.5164215,0.48311138,0.4919404,0.4775051,0.4737194,0.5088108,0.49101916,0.52246815,12.0,4.0,14.0,3.0,21.0,16.0,6.0,15.0,2.0,8.0,29.0,6.0,2.0,26.0,13.0
0.49796188,0.48496756,0.47274166,0.50926083,0.48012945,0.5147065,0.48056456,0.5106923,5.0,19.0,3.0,10.0,4.0,1.0,21.0,21.0,25.0,3.0,10.0,0.0,12.0,16.0,18.0
0.483208,0.45933196,0.48188072,0.5024642,0.46845555,0.5021054,0.4852323,0.5132404,27.0,28.0,14.0,7.0,28.0,7.0,9.0,20.0,2.0,0.0,26.0,9.0,12.0,1.0,7.0
0.5009941,0.49687776,0.4924116,0.4957049,0.50391555,0.49997988,0.4885567,0.4920489,42.0,32.0,60.0,45.0,63.0,47.0,50.0,57.0,35.0,32.0,65.0,59.0,42.0,37.0,45.0
0.50095147,0.504079,0.48987278,0.4957049,0.50848657,0.5093072,0.4885567,0.46944153,21.0,31.0,30.0,57.0,58.0,33.0,45.0,33.0,42.0,60.0,38.0,47.0,59.0,34.0,31.0
0.5141076,0.49689198,0.47754082,0.49326596,0.48103404,0.50868994,0.49363196,0.4618115,7.0,0.0,40.0,3.0,7.0,24.0,9.0,9.0,10.0,5.0,21.0,17.0,27.0,18.0,15.0
0.5022854,0.4619083,0.46036223,0.48978934,0.5182767,0.4964794,0.45621264,0.4917324,41.0,39.0,31.0,16.0,3.0,58.0,52.0,48.0,54.0,71.0,72.0,74.0,62.0,72.0,63.0
0.5009941,0.49206874,0.4924116,0.48978934,0.50745493,0.49614298,0.4885567,0.4941593,57.0,32.0,40.0,37.0,8.0,40.0,60.0,54.0,47.0,84.0,71.0,75.0,70.0,63.0,70.0
0.4772546,0.47605893,0.4732519,0.5285731,0.45305896,0.5085652,0.4894213,0.52246815,6.0,30.0,22.0,3.0,22.0,2.0,16.0,23.0,26.0,6.0,23.0,11.0,27.0,5.0,15.0
0.49810556,0.50053775,0.47506508,0.4957049,0.50848657,0.5093072,0.48216283,0.47902465,19.0,20.0,50.0,59.0,68.0,30.0,34.0,35.0,33.0,49.0,36.0,56.0,39.0,61.0,47.0
0.5009941,0.49206874,0.4924116,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,43.0,35.0,79.0,61.0,98.0,60.0,64.0,68.0,88.0,60.0,89.0,78.0,65.0,71.0,61.0
0.5035054,0.494366,0.4920936,0.4957049,0.50660217,0.4956252,0.4885567,0.4917324,40.0,42.0,35.0,40.0,31.0,46.0,39.0,40.0,37.0,36.0,50.0,32.0,46.0,64.0,35.0
0.5009941,0.50053775,0.49726337,0.4957049,0.5043736,0.4981506,0.4831572,0.47902465,28.0,17.0,47.0,48.0,53.0,34.0,48.0,59.0,46.0,56.0,66.0,36.0,38.0,60.0,59.0
0.5009941,0.49206874,0.4920936,0.48978934,0.50660217,0.50036556,0.4885567,0.4926175,49.0,43.0,52.0,37.0,19.0,34.0,50.0,59.0,51.0,69.0,69.0,66.0,66.0,62.0,71.0
0.5035054,0.49682572,0.4924116,0.4957049,0.5030628,0.49731076,0.4885567,0.46439457,34.0,40.0,44.0,60.0,73.0,42.0,38.0,35.0,40.0,43.0,33.0,38.0,38.0,65.0,36.0
0.5017187,0.48157185,0.5051274,0.4930296,0.469199,0.508329,0.49363196,0.4785664,10.0,0.0,31.0,15.0,24.0,19.0,6.0,2.0,10.0,1.0,14.0,19.0,16.0,16.0,23.0
0.5009941,0.49206874,0.4924116,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,47.0,39.0,78.0,66.0,79.0,69.0,62.0,72.0,72.0,60.0,78.0,69.0,76.0,80.0,81.0
0.5009941,0.49682572,0.4924116,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,39.0,40.0,45.0,61.0,86.0,78.0,61.0,71.0,71.0,60.0,98.0,74.0,61.0,76.0,79.0
0.5009941,0.504079,0.49808782,0.4957049,0.50880826,0.50197,0.4898435,0.46527967,30.0,26.0,52.0,58.0,63.0,35.0,43.0,55.0,50.0,50.0,44.0,52.0,44.0,38.0,33.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,48.0,52.0,82.0,73.0,73.0,62.0,65.0,71.0,62.0,60.0,75.0,88.0,72.0,89.0,80.0
0.5069555,0.495356,0.48104975,0.49118793,0.4845635,0.5002925,0.47812697,0.5110269,28.0,23.0,39.0,67.0,59.0,53.0,2.0,11.0,24.0,25.0,10.0,8.0,16.0,2.0,10.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,52.0,43.0,65.0,66.0,92.0,80.0,65.0,86.0,80.0,60.0,63.0,77.0,71.0,94.0,84.0
0.5009941,0.49206874,0.4920936,0.4957049,0.5030628,0.49905556,0.4885567,0.46778572,43.0,54.0,74.0,63.0,89.0,61.0,61.0,80.0,76.0,60.0,88.0,82.0,60.0,78.0,61.0
